goodsID,goodsName,goodsURL,shopName,shopURL,monthly_sales,price,price_ave,comments
537309013099,【品厨烘焙】 展艺精制白砂糖 幼砂糖西点细砂糖 家用调味品1kg,http://detail.tmall.com/item.htm?id=537309013099&skuId=4611686555736401003&user_id=2098914042&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,品厨食品专营店,http://store.taobao.com/search.htm?user_number_id=2098914042&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,111,18.50,9.25元/500g,23
520631037903,甘汁园双碳白砂糖500g碳化糖细白糖细砂糖甘蔗,http://detail.tmall.com/item.htm?id=520631037903&skuId=4611686539058425807&user_id=673125105&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,甘汁园旗舰店,http://store.taobao.com/search.htm?user_number_id=673125105&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,98,12.20,12.20元/500g,140
521825078643,蜜福堂木糖醇食品 木糖醇代糖 无糖食品烘焙蛋糕点白砂糖500g*5袋,http://detail.tmall.com/item.htm?id=521825078643&skuId=4611686540252466547&user_id=579230650&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,美联食品专营店,http://store.taobao.com/search.htm?user_number_id=579230650&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,95,120.00,120.00元/500g,189
540401361750,【天猫超市】红棉食糖一级白砂糖808g/袋*2白糖粗砂糖食糖碳化糖,http://detail.tmall.com/item.htm?id=540401361750&skuId=4611686558828749654&user_id=725677994&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,91,23.60,8.04元/500g,24
530833292692,大脸牛精制白砂糖幼砂糖西点细砂糖咖啡奶茶伴侣5包350g,http://detail.tmall.com/item.htm?id=530833292692&skuId=4611686549260680596&user_id=1588814987&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,优比特食品专营店,http://store.taobao.com/search.htm?user_number_id=1588814987&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,91,6.90,49.29元/500g,311
523022890698,百钻精幼砂糖 细砂糖白砂糖食用白糖 厨房用冲饮调味烘焙原料3袋,http://detail.tmall.com/item.htm?id=523022890698&skuId=4611686541450278602&user_id=394319152&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,安琪酵母旗舰店,http://store.taobao.com/search.htm?user_number_id=394319152&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,88,25.00,10.42元/500g,123
520556374025,百钻幼砂糖 精制细砂糖白糖 食用白砂糖400g原装烘焙原料,http://detail.tmall.com/item.htm?id=520556374025&skuId=4611686538983761929&user_id=1050527822&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,安琪酵母食品专营店,http://store.taobao.com/search.htm?user_number_id=1050527822&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,85,9.50,11.88元/500g,580
43782840862,太古白砂糖 细砂糖幼砂糖食用糖 蛋糕饼干面包 烘焙原料 原装1kg,http://detail.tmall.com/item.htm?id=43782840862&skuId=4611686062210228766&user_id=2081386926&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,徐州乐享食品专营店,http://store.taobao.com/search.htm?user_number_id=2081386926&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,81,17.80,8.90元/500g,351
531223300976,【天猫超市】舒可曼优质白砂糖400g 细砂糖白糖面包饼干烘焙原料,http://detail.tmall.com/item.htm?id=531223300976&skuId=4611686549650688880&user_id=725677994&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,81,13.80,17.25元/500g,138
529766920874,烘焙原料 精制舒可曼烘焙糖霜糖粉细砂糖400g原装 螺旋袋装白砂糖,http://detail.tmall.com/item.htm?id=529766920874&skuId=4611686548194308778&user_id=2453661013&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,小确幸食品专营店,http://store.taobao.com/search.htm?user_number_id=2453661013&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,78,7.00,8.75元/500g,202
40397267503,【品厨烘焙】优良糖粉太古糖霜 蛋糕面包装饰糖粉细砂糖霜300g*2,http://detail.tmall.com/item.htm?id=40397267503&skuId=4611686058824655407&user_id=2098914042&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,品厨食品专营店,http://store.taobao.com/search.htm?user_number_id=2098914042&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,77,23.60,19.67元/500g,79
527138309679,舒可曼纯正白砂糖原装454g碳化糖细白糖细砂糖幼砂糖,http://detail.tmall.com/item.htm?id=527138309679&skuId=4611686545565697583&user_id=2010076573&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,迎风别漾食品专营店,http://store.taobao.com/search.htm?user_number_id=2010076573&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,75,9.80,10.79元/500g,159
522566583659,烘焙原料圣家优质 细砂糖 diy面包蛋糕糖粉 细糖 白砂糖原装400g,http://detail.tmall.com/item.htm?id=522566583659&skuId=4611686540993971563&user_id=1990685113&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,宏河圣齐食品专营店,http://store.taobao.com/search.htm?user_number_id=1990685113&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,76,6.90,8.62元/500g,392
535591492310,【苏宁易购超市】禾煜 白砂糖 400g,http://detail.tmall.com/item.htm?id=535591492310&skuId=4611686554018880214&user_id=2616970884&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,苏宁易购官方旗舰店,http://store.taobao.com/search.htm?user_number_id=2616970884&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,73,5.90,7.38元/500g,50
534516774220,包邮 安琪百钻优级绵白糖 超细绵砂糖 食用调味烘焙原料400g*3袋,http://detail.tmall.com/item.htm?id=534516774220&skuId=4611686552944162124&user_id=2829953410&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,豪鼎食品专营,http://store.taobao.com/search.htm?user_number_id=2829953410&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,67,19.80,8.25元/500g,27
542907101106,展艺精制白砂糖幼砂糖西点细砂糖家用调味品细砂糖烘焙专用400gX1,http://detail.tmall.com/item.htm?id=542907101106&skuId=4611686561334489010&user_id=867878429&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,天祥食品专营店,http://store.taobao.com/search.htm?user_number_id=867878429&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,70,7.50,9.38元/500g,12
531591364471,包邮 太古优级绵白糖350gX2袋家庭厨房白砂糖调味品 烘焙甜品原料,http://detail.tmall.com/item.htm?id=531591364471&skuId=4611686550018752375&user_id=1899300163&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,乐荷食品专营店,http://store.taobao.com/search.htm?user_number_id=1899300163&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,65,18.50,13.21元/500g,62
41202858541,包邮买3送1 安琪百钻优级白砂糖 碳化糖细砂糖幼砂糖冲饮调味400g,http://detail.tmall.com/item.htm?id=41202858541&skuId=4611686059630246445&user_id=2103250130&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,嘉然食品专营店,http://store.taobao.com/search.htm?user_number_id=2103250130&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,62,7.30,9.13元/500g,99
526144541437,烘焙原料舒可曼白砂糖 细糖 细砂糖 优质纯正白砂糖 原装250克,http://detail.tmall.com/item.htm?id=526144541437&skuId=4611686544571929341&user_id=2010076573&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,迎风别漾食品专营店,http://store.taobao.com/search.htm?user_number_id=2010076573&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,60,6.50,13.00元/500g,149
36369491436,绵白糖 两瓶 云之糖牌甘蔗绵白糖 240g*2瓶 包邮 洗脸绵白糖,http://detail.tmall.com/item.htm?id=36369491436&skuId=4611686054796879340&user_id=1899105921&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,yntw云之糖旗舰店,http://store.taobao.com/search.htm?user_number_id=1899105921&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,55,25.80,26.88元/500g,190
537144867661,烘焙原料 圣家烘焙细砂糖 白砂糖 超细 螺旋口防潮细砂糖 200g,http://detail.tmall.com/item.htm?id=537144867661&skuId=4611686555572255565&user_id=2932718175&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,忆北食品专营店,http://store.taobao.com/search.htm?user_number_id=2932718175&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,50,5.00,12.50元/500g,6
527518083402,【天猫超市】红棉咖啡糖条5g*50条咖啡伴侣白糖条糖包咖啡条糖,http://detail.tmall.com/item.htm?id=527518083402&skuId=4611686545945471306&user_id=725677994&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,52,12.50,25.00元/500g,118
541071727312,白糖1600克 3.2斤白砂糖 烘焙原料 袋子装,http://detail.tmall.com/item.htm?id=541071727312&skuId=4611686559499115216&user_id=2452752572&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,特鹏食品专营店,http://store.taobao.com/search.htm?user_number_id=2452752572&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,46,19.20,6.00元/500g,10
40814875723,红棉精制白砂糖2斤烘焙白砂糖白糖细砂糖烘焙原料幼砂糖,http://detail.tmall.com/item.htm?id=40814875723&skuId=4611686059242263627&user_id=2196961618&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,广州华侨食品专营店,http://store.taobao.com/search.htm?user_number_id=2196961618&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,48,17.50,8.75元/500g,236
520917245670,甘汁园惠民食用白糖超细白砂糖甘蔗家用原料材料800g袋装,http://detail.tmall.com/item.htm?id=520917245670&skuId=4611686539344633574&user_id=673125105&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,甘汁园旗舰店,http://store.taobao.com/search.htm?user_number_id=673125105&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,44,15.80,9.88元/500g,73
41722254078,包邮Taikoo/太古优级白砂糖细糖1Kg烹饪烘培甜品煲汤1公斤新鲜,http://detail.tmall.com/item.htm?id=41722254078&skuId=4611686060149641982&user_id=2216103388&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,敏胤食品专营店,http://store.taobao.com/search.htm?user_number_id=2216103388&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,45,18.00,9.00元/500g,53
537656242255,大卫贝克优质细砂糖 白砂糖易打发 曲奇饼干蛋糕烘焙专用 400g,http://detail.tmall.com/item.htm?id=537656242255&skuId=4611686556083630159&user_id=2932718175&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,忆北食品专营店,http://store.taobao.com/search.htm?user_number_id=2932718175&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,45,6.50,8.12元/500g,6
41750041936,【天猫超市】红棉糖精制细白砂糖454g/袋烘焙白糖细砂糖幼砂糖,http://detail.tmall.com/item.htm?id=41750041936&skuId=4611686060177429840&user_id=725677994&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,48,9.00,9.91元/500g,335
40003614205,【买一送一】古福优质绵白糖甘蔗细砂糖烘焙原料调味400克*2袋装,http://detail.tmall.com/item.htm?id=40003614205&skuId=4611686058431002109&user_id=1837565766&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,古福旗舰店,http://store.taobao.com/search.htm?user_number_id=1837565766&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,44,22.00,13.75元/500g,3405
12749896083,"包邮 4月产菜肴,点心,糖制品!太古白砂糖粗砂糖454克烹饪烘焙原料",http://detail.tmall.com/item.htm?id=12749896083&skuId=4611686031177283987&user_id=708718671&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,绿匙食品专营店,http://store.taobao.com/search.htm?user_number_id=708718671&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,40,11.50,12.67元/500g,15
37500228781,太古优级白砂糖454g袋装 细幼砂糖 打发烹饪烘焙食用糖 烘焙配料,http://detail.tmall.com/item.htm?id=37500228781&skuId=4611686055927616685&user_id=1899300163&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,乐荷食品专营店,http://store.taobao.com/search.htm?user_number_id=1899300163&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,41,8.80,9.69元/500g,119
44774691761,烘焙原料 舒可曼超细砂糖 白砂糖 400克原装 戚风蛋糕蛋挞曲奇,http://detail.tmall.com/item.htm?id=44774691761&skuId=4611686063202079665&user_id=2453265322&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,季欣蓝食品专营店,http://store.taobao.com/search.htm?user_number_id=2453265322&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,40,6.50,8.12元/500g,25
42731003966,烘焙原料 安琪百钻优级绵白糖 细砂糖棉白糖食糖厨房调味品400g,http://detail.tmall.com/item.htm?id=42731003966&skuId=4611686061158391870&user_id=1050527822&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,安琪酵母食品专营店,http://store.taobao.com/search.htm?user_number_id=1050527822&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,40,7.50,9.38元/500g,576
536793023781,百钻白砂糖 细砂糖幼砂糖冲饮调味白糖 蛋糕面包烘焙原料400g3袋,http://detail.tmall.com/item.htm?id=536793023781&skuId=4611686555220411685&user_id=394319152&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,安琪酵母旗舰店,http://store.taobao.com/search.htm?user_number_id=394319152&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,37,20.80,8.67元/500g,16
37791861303,舒可曼优质白砂糖400g 细白糖幼砂糖烘焙面包饼干打发糖,http://detail.tmall.com/item.htm?id=37791861303&skuId=4611686056219249207&user_id=2010076573&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,迎风别漾食品专营店,http://store.taobao.com/search.htm?user_number_id=2010076573&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,38,10.00,12.50元/500g,54
41319299719,红棉精制白砂糖包邮6袋烘焙白糖细砂糖烘焙包邮幼砂糖比韩国糖好,http://detail.tmall.com/item.htm?id=41319299719&skuId=4611686059746687623&user_id=2196961618&cat_id=2&is_b=1&rn=4e0b48e23cb1245232ac52e1f3600a3a,广州华侨食品专营店,http://store.taobao.com/search.htm?user_number_id=2196961618&rn=4e0b48e23cb1245232ac52e1f3600a3a&keyword=白砂糖,35,45.00,8.26元/500g,55
