goodsID,goodsName,goodsURL,shopName,shopURL,monthly_sales,price,price_ave,comments
14985545685,【天猫超市】舒可曼纯正白砂糖400g碳化工艺细白糖干爽带盖易保存,http://detail.tmall.com/item.htm?id=14985545685&skuId=4611686033412933589&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,42000,6.6,6.19元/500g,38000
44466463444,【巧厨烘焙 】展艺精制白砂糖 幼砂糖西点细砂糖 家用调味品 400g,http://detail.tmall.com/item.htm?id=44466463444&skuId=4611686062893851348&user_id=1710482305&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,巧厨食品专营店,http://store.taobao.com/search.htm?user_number_id=1710482305&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,25000,7.5,9.38元/500g,26000
15918515574,【天猫超市】舒可曼纯正白砂糖800g大包装碳化糖细白糖细砂幼砂糖,http://detail.tmall.com/item.htm?id=15918515574&skuId=4611686034345903478&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,17000,12.5,7.82元/500g,11000
39863630205,【巧厨烘焙】太古糖白砂糖 细糖 细砂糖 纯正白砂糖 原装454克,http://detail.tmall.com/item.htm?id=39863630205&skuId=4611686058291018109&user_id=1710482305&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,巧厨食品专营店,http://store.taobao.com/search.htm?user_number_id=1710482305&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,9990,9.8,10.79元/500g,9867
43331131373,【天猫超市】舒可曼糖霜 250g特细糖粉 烘焙原料面包饼干蛋糕装饰,http://detail.tmall.com/item.htm?id=43331131373&skuId=4611686061758519277&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,5966,12.0,24.00元/500g,3854
41702383371,【天猫超市】红棉食糖一级白砂糖808g/袋白糖粗砂糖食糖碳化糖,http://detail.tmall.com/item.htm?id=41702383371&skuId=4611686060129771275&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,5865,11.8,7.30元/500g,5212
525290382664,【天猫超市】舒可曼白砂糖1000g 一级白糖砂糖调味品烹饪大包装,http://detail.tmall.com/item.htm?id=525290382664&skuId=4611686543717770568&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,4489,25.8,12.90元/500g,2294
26306816294,舒可曼优质细砂糖 白砂糖烘焙原料 面包饼干材料打发用 400g,http://detail.tmall.com/item.htm?id=26306816294&skuId=4611686044734204198&user_id=1710006967&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,乐众食品专营店,http://store.taobao.com/search.htm?user_number_id=1710006967&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,4454,7.0,8.75元/500g,9080
539911953241,【天猫超市】舒可曼小粒黄冰糖400g*2包传统老冰糖冲饮调味,http://detail.tmall.com/item.htm?id=539911953241&skuId=4611686558339341145&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,3560,17.6,11.00元/500g,911
42083096082,【巧厨烘焙】太古白砂糖 细糖 细砂糖 蛋糕面包饼干原料 原装1kg,http://detail.tmall.com/item.htm?id=42083096082&skuId=4611686060510483986&user_id=1710482305&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,巧厨食品专营店,http://store.taobao.com/search.htm?user_number_id=1710482305&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,3401,19.8,9.90元/500g,3873
44553585002,【品厨烘焙】展艺精制白砂糖幼砂糖西点特细砂糖 自然纯正400g,http://detail.tmall.com/item.htm?id=44553585002&skuId=4611686062980972906&user_id=2098914042&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,品厨食品专营店,http://store.taobao.com/search.htm?user_number_id=2098914042&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,3262,6.5,8.12元/500g,4445
527623718893,3件包邮小粒黄冰糖多晶冰糖块400g老冰糖烘培料白砂糖红糖黑糖,http://detail.tmall.com/item.htm?id=527623718893&skuId=4611686546051106797&user_id=2181933435&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,标诺食品专营店,http://store.taobao.com/search.htm?user_number_id=2181933435&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,3166,10.6,13.25元/500g,2408
